1000 100000
822 997 561339389
292 438 311906064
503 403 927544584
693 77 100014275
76 321 768813988
792 222 392060092
918 845 218643299
134 483 374027308
769 634 909601978
444 331 149209854
336 980 653563669
784 609 547194527
599 527 519225029
745 352 419486831
146 784 833509508
75 937 238792907
352 596 950270805
870 463 362846238
851 815 932893511
491 473 412244667
934 929 836594052
533 885 62349330
792 849 768991077
854 908 688191282
821 638 968210026
525 537 617923961
291 149 708986876
848 966 413853603
873 754 378243615
296 276 842435908
933 826 404169750
27 86 163519957
8 667 100938095
650 751 464548551
507 149 472793330
262 652 295588425
982 990 554621481
112 234 297293792
56 681 470927080
763 936 391767912
22 367 851111303
819 402 322870016
617 910 290146353
158 203 155347247
336 566 961248450
689 950 144561531
772 532 340288094
972 443 279050433
879 742 984622740
159 216 930413861
741 617 686358039
951 277 667030945
863 320 676580426
305 429 534322305
888 432 431694672
788 681 199969306
888 941 951314066
786 976 192105610
802 749 941461974
290 31 323277156
775 938 986465974
936 948 114887905
327 156 978553622
795 364 272518544
993 782 664142969
306 331 404462704
713 98 98009415
401 915 86511539
661 194 710884044
726 167 427489022
976 214 783948020
596 712 163752253
769 845 893660683
912 945 908512998
108 863 931191193
425 858 100148025
962 835 901837815
739 806 43784405
533 582 197033230
108 771 736453464
39 787 21389263
733 511 551753174
973 577 749953391
998 484 765233418
171 388 83869888
461 351 446887994
959 728 753973335
978 200 185204659
365 807 831901876
564 111 290272423
523 586 927484449
349 56 313860265
546 200 732033380
774 532 765592222
777 549 914667185
835 404 202486516
953 682 550118817
31 788 410396684
499 465 292042117
850 811 510670372
579 753 292844778
613 705 693404411
810 676 292009970
698 662 186373078
326 649 236725264
480 870 405479101
862 802 365529352
449 495 724603857
317 896 572166841
621 829 312901630
550 770 208519545
38 933 698580736
702 228 740216629
469 748 306507764
755 750 385633362
536 947 551718795
820 950 265866147
179 500 752033717
965 903 362706859
168 16 927451654
411 400 717104884
3 684 907554840
650 67 932499579
655 436 29324812
725 106 200445567
644 853 795539347
422 640 180370201
421 906 540133692
827 380 415747801
762 711 232929232
709 377 863069349
668 269 11102886
785 549 283030122
982 909 313249108
616 498 805554628
59 528 190302899
288 398 623728465
284 459 999639601
794 140 77270869
811 236 477389394
562 628 557680760
698 835 403941745
614 160 431969293
956 410 505353737
433 122 78745321
707 87 485352721
856 330 52165878
242 89 815686708
703 391 260274198
843 809 949047586
665 626 840862128
122 937 721405961
31 345 300990337
27 566 168809564
850 884 340885367
290 486 359577272
727 920 173940051
310 71 583361350
628 795 655454766
798 936 928415261
983 738 764627202
950 393 255073235
410 919 357442087
717 958 327977895
846 831 738536530
560 744 345979877
828 700 697301014
124 969 601833362
824 922 746459899
343 966 886331534
752 256 401405139
986 829 464886492
517 959 307496685
898 846 87345528
344 186 792917092
275 925 101273557
94 620 546450162
795 802 97708329
414 823 760320938
25 478 357375270
461 740 816238376
818 449 717018434
553 872 940594762
529 329 118754423
541 651 414554987
56 782 419593540
796 690 849149649
398 466 997643882
628 603 614898039
665 433 642604835
78 179 179646246
977 489 795467447
245 222 232167580
922 753 774652571
418 614 180801785
820 539 864244910
608 217 744916358
526 916 360494050
129 607 772430945
468 397 442028234
395 240 165515846
347 937 403986276
246 962 546486712
566 793 819025291
368 498 468760922
944 240 803265571
188 328 480740366
837 158 571584096
696 701 861247225
656 766 795295606
962 966 650413454
783 247 84094218
820 328 470824203
404 559 938509277
692 923 118554736
682 901 893900854
463 344 643401856
966 907 496763198
309 292 603829141
160 778 638324460
332 108 550379971
333 304 618245953
923 609 469166869
851 529 156358408
592 753 24884754
874 672 534006144
899 469 289880067
971 918 595944085
976 913 768716066
832 873 118601630
153 716 178834211
629 690 250408444
568 591 471854054
718 607 905782708
538 527 458622344
2 296 294603327
530 503 403993840
885 734 706879792
907 770 566122415
229 772 604916786
982 702 389189601
947 875 226430710
893 972 492998658
658 256 289740423
739 116 959707268
824 746 715908546
719 373 369010937
7 120 454741678
852 950 481906888
367 154 623173693
585 486 411835859
621 864 257120716
945 880 937566932
7 671 936481037
882 335 487500749
601 816 947261430
401 373 537211070
908 646 482158586
528 176 773823081
866 952 111161152
167 374 179848186
815 333 818591306
873 950 801802258
86 879 97185601
864 889 422700131
150 718 96223498
857 911 416655471
597 904 581031105
627 736 500593819
821 888 444245952
415 768 879128570
821 493 900859545
747 537 229351029
936 823 950708764
322 55 770950024
605 966 908664749
674 187 356489045
49 144 556655438
21 465 926782777
180 583 269159577
160 396 312812485
396 558 743591964
199 134 96495553
599 44 718466561
783 992 571509684
787 714 111089122
933 638 339378189
56 656 854619753
903 899 688366023
790 455 835734488
101 851 660768954
659 120 101847843
441 384 867663111
969 995 978753960
632 304 493937473
766 664 21647108
321 835 640084463
697 824 387400188
712 116 645085820
799 770 38349618
804 796 166662104
838 597 799520447
526 720 552089362
512 246 394406834
964 951 861667736
796 526 343470168
476 202 562891586
492 233 299832522
621 821 833377319
389 796 671966646
794 981 621083212
968 933 562540736
637 372 727375655
389 740 48658830
819 739 90431034
878 796 666321096
59 570 44602192
106 407 299772173
889 714 971026289
564 266 569696984
876 435 179702885
753 692 734791511
765 113 265077432
628 538 516915191
752 877 761449031
688 865 516016380
960 301 638881687
5 216 208621484
399 273 538654748
867 937 669169735
979 905 659879578
929 940 566871797
376 308 797346166
868 155 397205581
517 939 664253847
425 547 730972742
462 593 638164745
801 381 941981476
708 605 299871692
321 851 956958293
536 126 469939506
387 379 546081494
584 11 410020966
799 523 698371248
518 230 379821568
825 580 912979075
821 133 478732293
523 836 137980194
965 909 303065361
803 924 318345449
402 60 549322750
758 725 132433124
187 412 909494271
799 107 132004479
854 664 830608287
996 675 652940869
245 823 470218425
982 877 880661802
396 964 696923317
482 223 556870601
729 559 706134937
791 360 528076893
619 252 416942409
931 638 146303465
778 641 598918739
624 634 287403784
389 996 108764581
596 826 736617789
706 953 362377691
270 858 251303439
385 934 537234388
621 936 77394075
807 410 23302889
99 553 90434891
572 220 320555508
988 962 303042606
451 735 511432959
642 999 863776809
764 914 308107942
899 459 79406405
558 548 47896272
551 96 139529447
580 390 490693204
463 477 137501691
943 871 457896495
654 493 800570000
581 823 179123475
782 718 984855442
645 402 837459684
976 989 333263029
97 373 420563886
408 797 697373818
870 983 530835136
963 723 869794566
182 619 89637805
926 984 531709858
830 969 518395010
317 473 378237797
881 862 278779852
834 522 930022000
991 651 374953692
404 608 80927716
389 91 325903783
404 764 957032237
586 508 762401084
89 424 983621684
597 916 159148670
759 811 851709619
205 826 359558790
866 840 444889356
934 516 420435174
469 973 460033332
907 338 603352636
875 586 595473840
597 587 183034423
143 279 897679993
275 452 303465445
989 866 973421311
688 181 84290400
866 344 579005984
854 807 178536351
254 749 140229560
573 25 264648305
876 108 876740859
673 907 563780763
662 513 918975555
956 995 373828551
999 936 620758155
448 216 427128126
655 474 682764630
846 895 837583667
213 964 613239089
367 62 602092954
939 878 743077165
973 868 366367307
623 164 582356646
496 308 190480233
974 842 378338332
363 505 220053393
712 648 731489908
558 834 714497721
423 390 576062783
537 507 356353763
575 816 834274717
971 105 780650098
705 701 886051512
881 30 153277434
534 948 535077519
28 640 309240468
924 875 244191761
709 148 445359952
431 274 537927702
103 133 469707619
405 684 720576757
864 776 573740261
653 741 448026034
699 734 963419997
485 868 874172398
264 535 907946983
401 423 46921243
337 799 626387307
130 109 219051299
695 69 512254871
659 647 522409907
518 287 823287548
611 402 61770279
925 877 175928150
987 689 501552982
73 569 490538961
68 839 635688927
329 588 873235051
899 989 711608313
734 189 670908048
583 465 514737093
737 62 43238339
646 546 73112169
403 455 759905651
895 160 662704377
755 717 101091511
462 944 84430013
165 19 793726105
432 535 613965725
302 842 701704873
732 531 442210766
582 791 335896580
674 574 25103843
881 980 204898403
357 360 308116515
288 594 197209780
446 189 608138246
182 745 984725023
945 309 978010054
128 435 846071027
463 286 947119465
656 280 446161773
891 869 372151069
827 22 994641959
263 255 88761641
999 976 819420039
274 913 635128826
13 952 868787783
662 595 345102135
180 646 572544249
920 784 953056644
105 387 751278147
570 322 110365294
510 937 358391950
738 893 821727605
773 852 352943958
555 268 867524860
955 497 958989525
739 651 670285100
138 329 139750491
111 700 6010521
455 666 126009943
708 321 463215934
616 296 398311551
372 488 268669410
597 654 821832385
556 292 385635368
677 853 134822311
430 981 570561766
957 915 858996131
910 686 70108313
286 285 39074773
612 865 873738719
302 764 366480774
906 957 270097259
992 765 470050164
109 365 564863433
971 954 269522282
562 886 110724276
706 800 976164884
215 399 845998642
823 269 478857476
901 986 760846412
735 396 985807928
820 994 801752313
967 842 393617157
569 817 779815666
239 127 763210751
858 867 766289374
647 886 961580452
823 862 817394256
305 703 631791882
691 463 372723614
39 988 194326388
414 313 584998070
851 437 26423654
782 876 380070113
753 524 186413120
958 444 20961529
919 298 324194421
283 714 973941010
122 926 650981521
354 560 395937271
591 879 434563431
272 555 796667647
353 459 981074486
823 813 503542889
872 878 574447811
687 479 123822387
876 611 452345673
238 715 928298243
529 318 521503646
700 463 887691139
564 621 794992803
119 225 258395610
861 780 678423769
162 634 299351960
628 699 840280498
59 354 948326203
865 381 945981749
536 376 216196755
929 579 172589596
372 620 259576611
326 56 431373689
409 273 63689378
958 420 327354556
661 705 141661955
389 811 363833948
709 967 663679561
766 415 955907882
148 599 783201879
57 689 498625753
49 589 245761016
137 931 899134235
700 176 351993790
573 727 388009114
779 190 809382633
917 796 439491152
873 653 914246425
916 698 910309588
643 594 354048950
726 598 276766279
634 327 573692545
729 95 636248227
994 929 448980410
695 955 247331630
863 456 707150144
64 960 59259487
513 475 429261578
677 774 656165223
452 985 119827428
517 281 121150935
776 772 703450883
825 581 513563177
21 466 916336072
626 738 760718047
683 42 912802266
594 743 235423746
97 69 944877055
956 960 731970944
750 20 673845649
122 58 965440426
994 903 428850257
351 970 526598210
741 697 470520314
50 194 218600683
567 960 200051253
223 424 95279569
872 903 459667480
21 936 646252678
847 297 361163998
911 736 573563456
863 933 241083835
154 498 299529292
333 796 624995233
912 935 184640695
921 383 439884988
178 48 597243329
867 85 591554171
955 261 2947299
240 613 676399827
377 584 65316406
753 971 817033509
679 803 973362035
266 656 884957713
1 243 90456332
199 695 282748876
708 456 330692100
844 425 900159883
545 785 166969108
850 67 152347167
982 521 751855370
443 601 50141380
518 165 677081540
962 495 157252931
964 975 120295259
