500 10000
241 426 465444781
496 425 975733336
422 285 176336125
365 374 231877504
395 346 155159186
246 294 50318180
345 458 152465087
279 210 186721254
352 24 613469248
495 428 540244243
272 471 890734047
120 193 264959054
360 186 45926045
377 151 668775730
30 340 965594058
381 459 882487622
134 185 688861081
322 275 881662073
416 39 622587092
471 270 601365230
491 258 613300247
417 482 76794090
195 454 710682471
453 469 573689218
411 444 265495975
148 492 180561571
263 329 153261510
367 251 146443136
305 480 831892
244 381 9144867
275 444 888948075
173 397 628942047
190 249 296895370
24 334 366730842
148 461 182113886
242 379 393893755
56 167 505310936
430 348 715504490
309 302 502806910
287 81 708555694
269 476 256050961
322 416 324830745
485 495 203525777
488 190 924499010
258 373 337885544
246 347 863752222
292 177 227883740
35 472 114660541
385 442 471856508
458 125 839991840
334 468 85839414
84 101 695793963
454 419 828381371
53 22 874372702
201 461 378408638
308 259 52253401
32 184 494963664
28 240 160879613
471 333 573173950
232 471 731092466
449 398 237171247
420 427 255404804
485 239 674797280
427 146 613850511
346 356 572365046
428 417 481655966
231 483 137873609
217 198 669533543
214 147 848945339
463 197 939449958
184 478 591843255
359 134 144341312
120 122 251419317
328 237 479666597
401 479 609644904
461 407 935533261
264 346 585534131
261 454 233356314
447 446 125819110
168 36 547126812
258 40 760001123
341 398 771951464
85 416 774919073
319 216 565119016
283 238 22877514
334 403 799593667
451 364 349718277
227 86 344360904
207 14 898112674
278 414 446011626
392 357 303742158
493 443 877343622
304 111 362784339
177 463 536934272
56 447 147033572
386 460 488987749
418 446 468680036
297 453 615991944
433 205 69988299
132 360 88807132
322 80 65613715
356 165 309577558
70 330 695230905
451 146 811850885
481 373 281788631
51 497 111246487
483 458 523874254
418 388 534494933
83 152 640585103
479 299 747189101
282 464 542383131
374 328 172146265
36 367 112766391
277 399 754483013
497 122 102339115
1 0 571770602
385 218 362463833
477 434 679084889
461 319 230863827
31 403 742889988
454 485 638237788
300 223 153328750
85 481 118623454
396 424 988994629
274 364 13013004
312 272 526364458
43 118 643025971
318 227 439492105
328 448 692520114
204 160 18941737
37 111 292610225
481 201 710755547
491 313 333904247
276 453 640268422
169 103 116254918
379 193 140232436
457 423 714064554
354 401 412056831
210 301 595378540
493 96 916085802
244 158 712078664
327 298 239618673
324 340 474639368
349 111 176893617
319 305 828117493
14 216 955489526
137 444 810220219
198 278 496479482
158 375 30052146
178 335 785342247
81 380 262796044
275 97 699147421
390 425 906066711
396 425 646125248
217 252 103999411
403 352 290170090
254 466 775122329
249 395 382574245
189 230 112578799
374 5 659131037
75 366 818856441
285 38 245310865
207 187 731229047
346 85 963667168
494 219 733567973
408 411 367054806
174 253 244436093
490 295 859222339
42 137 728362242
436 417 336511524
437 96 307085422
311 236 506722177
135 487 288030654
105 117 608658987
182 411 643321187
258 110 286205802
42 0 367441661
110 245 58832537
393 427 250822357
311 415 603632973
11 22 177366639
269 406 297584935
467 392 371695621
109 337 489770498
451 106 998100789
249 221 767034411
247 107 528073294
221 477 911510694
238 473 835231052
294 441 322957052
401 481 364941458
220 317 907584940
483 455 714840583
238 448 468598006
315 416 531252235
178 318 221411653
59 233 274328508
443 400 595832819
249 498 334000875
75 310 189752599
345 138 877944208
449 499 17249079
197 496 621797939
293 482 973264547
489 31 621314979
173 270 389126930
451 311 873870647
370 227 489106901
210 335 533067938
419 448 630641060
55 17 78324523
298 173 10126167
60 317 410743859
351 348 138047168
169 95 363265265
441 340 723819341
370 242 6670366
12 228 830268018
267 216 480860603
143 469 900753758
491 183 852478301
423 225 879961824
209 108 300462356
416 432 729453045
226 207 687409713
454 398 422062497
306 129 863901753
487 317 144063468
479 474 769880832
69 174 943583429
298 67 534624718
461 384 64033019
373 406 792821206
469 83 879866887
465 142 670658986
85 409 958353449
137 86 489459890
452 497 39394127
421 363 329909864
143 145 740342265
86 374 772349104
205 460 234654526
48 198 213168989
452 366 295089810
280 250 829740342
480 2 729272066
397 214 801749613
464 23 34424354
15 384 82595573
421 346 968240150
25 427 314363712
395 129 812349524
209 469 762868550
377 454 512133274
290 439 784078861
387 265 947850454
432 447 588364871
348 437 393027666
249 178 280752725
389 385 881103343
91 153 342390294
210 394 555476513
345 315 442769295
193 391 532452331
278 288 313575612
390 165 914119291
277 97 478611856
331 318 124246835
83 101 216665230
429 18 942287659
132 485 750618905
127 346 1823955
227 148 556567153
433 336 955991974
123 391 330373079
322 101 947640858
452 433 176867915
52 29 451634721
284 265 15338418
431 400 365938037
60 311 36424172
459 490 597380863
338 75 135362873
339 227 440620459
93 105 59340490
341 41 163087492
466 484 868533884
324 95 241228615
99 5 197585003
311 334 400897169
449 394 448054052
226 480 504971831
39 158 575340341
207 300 684995714
490 313 505960715
475 498 895219268
442 486 237300243
129 222 733199636
250 449 928513147
330 394 766824819
207 21 36646148
309 137 188530426
431 479 508085290
493 447 654624039
479 1 538534602
385 301 299935155
70 185 979632957
486 478 636270496
422 397 408078352
361 223 842418472
160 107 201117806
448 412 804489036
292 361 323103528
202 341 10297346
261 292 847426873
483 474 505630657
283 249 958571267
186 380 793485691
286 227 496559720
88 331 848053003
51 111 727720566
406 444 764219622
238 106 732972922
95 231 781311861
341 446 416125675
491 397 910990007
43 33 530223069
411 119 844783729
158 206 943687790
264 168 139710883
281 388 148818702
406 128 22904371
338 53 180262120
498 496 281755675
408 458 330161884
423 475 860830322
45 486 596141805
143 26 485440912
452 415 389910170
455 416 550129704
485 117 832638827
315 286 539328944
367 70 906054236
180 379 44914016
438 419 484165033
466 482 70558856
60 435 72999021
381 46 997584685
10 344 334717753
334 279 722836986
102 189 161819515
437 124 954199270
85 157 939667576
82 108 510781018
486 394 804081173
415 274 368168787
223 299 441040217
446 389 758009669
351 253 988746192
493 220 664411220
289 258 134719332
271 380 161951109
289 423 390229377
147 495 831804301
302 135 200110911
380 458 220220488
406 310 768125121
459 419 561269868
442 474 201368071
436 475 173674537
296 492 304572410
17 355 271935901
268 27 476114581
489 160 939088269
422 443 207776905
180 473 156051291
327 459 663411639
297 384 971471483
284 109 69101824
305 392 665353573
12 475 87139383
158 65 58357738
480 336 342232527
421 465 733082961
114 195 777412765
400 391 201538101
183 436 206375523
11 192 238523073
102 477 665494809
222 497 333846263
458 184 114574897
180 437 197063445
272 43 648974814
106 227 64853645
176 250 835121549
378 454 57340974
24 382 330080896
196 362 964024498
38 277 736641769
414 155 23567860
488 409 254436169
54 487 613479962
15 171 190204460
343 396 270051227
313 362 752296852
3 15 767763421
410 260 694243176
140 433 617102260
365 130 951300371
491 499 663836241
443 190 513506987
53 356 19940465
456 464 86598203
85 107 508897866
55 98 748003761
92 482 905848595
15 366 474850695
319 433 70484182
290 399 410904667
385 394 601177851
440 231 526931227
453 401 308232477
294 432 558383075
15 393 631293429
290 37 557284121
492 304 580629798
419 394 296149994
131 272 961525534
364 495 997316561
365 266 869540079
100 358 720885055
7 117 969140056
463 401 824800494
427 286 496902621
495 487 716430589
322 65 261988311
497 490 380670716
248 114 866465139
76 44 536812075
135 431 737344833
259 119 269172023
272 74 452395767
253 357 398857928
204 467 104860631
115 337 494162294
477 351 614087828
172 195 896143081
413 301 452269704
440 164 125881512
373 190 768276137
243 12 617178938
178 107 23209437
493 186 462543504
246 201 61046861
113 438 770973806
458 358 621713738
143 487 574605627
406 456 517020420
484 133 678593967
108 347 190799589
171 62 718274649
407 161 112203072
240 484 283067007
460 222 927934194
388 358 812860674
438 471 844448394
4 234 423151056
407 247 366644996
370 451 16134415
120 384 479037196
343 461 478789175
186 338 761690587
381 480 27127885
293 407 852416782
91 389 768363188
393 499 876917492
129 389 564496182
482 311 292626477
316 395 408661160
178 250 125325095
145 422 260323009
338 310 473327809
498 163 994332562
287 268 640405942
435 469 173060776
302 55 325513429
86 398 966871102
265 438 737860486
430 461 430678753
306 278 691962244
303 119 834108208
155 343 381765094
497 384 705050110
474 472 954297605
122 235 734428415
464 374 873913791
401 487 990247617
221 141 171763124
475 294 518908809
163 52 189848919
351 158 534550936
492 467 829832942
467 412 454578516
348 400 935141216
456 334 810875451
180 6 14966625
306 326 365722137
85 449 363197567
345 466 249452765
499 456 161461797
26 56 486141076
365 393 147689540
324 164 453146216
498 102 915449516
297 227 259218770
75 173 441970488
9 66 32329275
269 426 646343930
207 176 864341011
142 498 964018485
123 463 484635609
414 482 388033798
488 490 587060611
462 99 358123103
293 261 300422533
447 436 2461923
316 83 146496998
405 101 881372754
203 140 844506402
491 265 704082333
426 480 226545446
194 485 981485137
171 428 142016360
326 246 713156514
434 295 327467925
148 342 500525304
107 202 131739092
92 302 402869128
479 49 887844797
48 462 399588300
303 324 961419015
167 184 18450940
278 364 445614224
293 434 266978228
449 258 53816767
159 25 448242632
319 239 516154644
372 486 363389886
353 386 334827354
150 90 21221480
421 419 784654679
462 443 860319401
263 410 490801458
237 390 39310799
476 193 998061604
179 109 243299585
404 372 448557412
376 421 683413973
459 331 502641802
103 453 600742460
75 132 960147338
275 285 858696635
300 464 922777945
280 209 979608064
371 186 187793519
425 203 456491384
301 293 980951974
173 272 393566718
111 286 135863861
326 265 555451283
86 486 409182880
335 448 718897175
355 100 643326470
378 361 512168615
485 21 17433347
443 302 855890360
460 479 179920084
466 422 730694030
414 415 908557801
347 277 486580714
268 385 885304128
344 384 376994862
450 394 238450501
187 280 719310201
260 317 711849069
431 401 609179009
234 466 621032177
453 414 781623443
489 496 821983209
212 301 532645856
287 382 14622583
116 421 356349468
444 418 337577975
404 321 16645387
183 223 287396568
216 259 167745484
161 411 410068016
431 486 508793732
146 7 203229612
17 419 110457196
448 434 181688054
440 343 192702869
189 350 907551764
436 313 250119711
490 165 751643018
473 498 450882420
448 75 109908222
395 496 266972478
480 448 785362110
209 467 467875454
121 68 365194585
111 138 293405909
113 354 482998528
410 477 794001237
485 387 736712853
174 150 98287886
404 444 632747925
491 325 227620201
462 263 407720246
185 254 153143586
430 366 214039591
495 360 969178458
264 398 445728211
401 357 559916063
380 489 424956121
489 433 632583447
305 492 290688854
41 95 820255699
363 317 911204182
358 461 145908766
393 446 979040595
262 176 343769413
486 493 527743431
396 116 404075444
333 206 616527098
488 467 356569876
458 378 831058217
209 307 204692670
196 427 407361024
241 299 88808888
407 12 574675269
114 128 17173690
369 452 355202765
466 418 935327178
318 434 120215566
239 293 273748610
208 154 672570985
392 359 212040336
117 449 571261551
445 453 312329678
353 65 964788314
236 413 346575077
434 315 63621731
439 181 105140003
99 216 582735775
438 307 221340399
419 284 590954490
474 489 433766479
108 228 29367372
405 212 369436043
444 402 265051996
257 219 572471426
1 278 523956534
332 221 145605931
392 397 277721833
287 317 77075909
478 386 475041157
480 407 605551248
